0,0,0,-0.218253968,-0.072751323,,,-0.661037851,-1.138159106
1,0.218253968,0.072751323,0.012558878,-0.008829704,,,-1.901049153,-2.054053877
2,0.20569509,0.081581026,0.005585508,-0.00766871,,,-2.252937336,-2.115277676
3,0.200109582,0.089249736,0.00189852,-0.001266096,,,-2.72158473,-2.897533272
4,0.198211062,0.090515833,7.69E-05,-5.48E-05,,,-4.113917303,-4.261260172
5,0.198134134,0.090570628,1.26E-07,-8.02E-08,,,-6.899758145,-7.095777049
